10.697135	-2.513180	2.011783
-3.919912	-6.340701	-10.465821
11.774060	-3.282591	2.879193
10.200113	-0.332664	-0.560883
7.102452	-13.497028	3.220669
10.188783	-6.080805	5.135827
3.437771	2.858597	-1.490093
10.449360	-13.416771	5.911811
10.582680	-13.176698	6.055545
-13.819811	-24.505421	9.780575
5.026918	-13.458528	1.574133
7.033049	0.688336	-1.163961
13.297446	-13.561961	6.508494
9.723315	-0.240735	1.705853
5.024157	-13.457311	1.572667
-8.514428	-18.371866	-2.672971
8.287946	-13.866260	0.381757
5.031806	-13.460431	1.572396
5.030060	-13.459036	1.572671
5.031357	-13.461570	1.573892
5.030140	-13.460663	1.572824
5.088568	1.718211	3.451963
5.409158	11.831830	-4.619640
10.791266	-6.201004	3.031223
9.010720	0.018734	2.526256
11.489470	-5.272821	3.436393
9.812317	-6.245474	2.548085
4.930772	8.430415	-8.037154
10.257268	-5.611479	3.940405
-24.990509	10.864974	1.257099
-23.985563	10.473081	1.762951
9.841519	2.259295	-2.026789
-25.055313	11.294250	0.481567
2.108224	7.727630	-1.997845
-24.752031	10.353562	0.857883
4.391163	6.221296	0.233608
-24.697096	10.097240	1.519378
-24.360985	10.641315	0.797424
3.298931	5.658802	0.031997
3.401668	6.830072	0.943818
2.409567	8.502307	0.010849
-24.611156	10.533004	1.904503
-24.352304	10.317240	0.804270
-24.653725	11.153075	1.590439
-25.246161	9.402742	5.258764
-24.296349	10.877128	1.872485
-12.247231	-10.015285	24.929071
-24.081661	10.162017	1.129841
-23.904903	10.953935	1.403038
3.937553	7.486374	0.931012
-25.006523	10.629284	1.604218
-23.829388	10.505149	1.213627
3.331872	4.340981	0.342111
-24.317556	10.071213	1.541807
-24.973631	10.375960	1.109712
-23.401535	11.195726	0.050709
-24.091129	11.108658	1.347778
-24.583765	11.209089	1.357576
-23.264627	11.305088	-0.153949
-24.353840	11.502751	0.533477
3.944774	7.630710	1.191210
-4.009550	14.742150	-2.524681
-4.262256	14.992599	-1.913034
-9.831859	21.836422	-0.806812
-4.006855	14.740191	-2.533522
8.267255	0.629932	0.916412
10.729104	-6.265559	24.499193
-4.009099	14.741850	-2.527291
-4.010197	14.743063	-2.524231
-22.188282	5.212652	-10.577304
10.985089	-16.988705	1.814951
14.214621	-0.860039	0.492324
6.212502	7.013003	-1.607229
9.191844	-17.797756	0.445162
9.185133	-17.800167	0.447503
10.783808	0.711708	2.849108
3.792474	7.868088	-11.087844
9.189188	-17.799816	0.441018
16.767275	1.798917	3.872706
6.775302	-19.006002	1.546727
10.529061	-2.115675	2.978974
10.677810	-1.922574	1.867482
9.189468	-17.800575	0.447139
8.122422	6.242030	-3.545185
9.190189	-17.800678	0.445064
9.188317	-17.799587	0.447497
9.187397	-17.797945	0.444578
9.419431	-17.826433	-0.440332
7.703602	6.651171	-2.229204
10.994727	-9.255239	4.071926
-6.167094	-14.472611	-1.435972
-6.167030	-14.472986	-1.436118
-6.160284	-14.471786	-1.436390
4.340612	11.692862	-10.195883
3.172852	10.743886	-8.533254
3.480175	16.261196	5.101455
0.605948	10.790266	-8.498314
2.288244	18.131437	3.394186
-20.440010	2.453377	-16.760920
10.369502	-1.593282	3.530586
11.413859	-1.449581	1.197062
10.485452	-3.068570	1.481880
21.491499	4.012899	-4.351864
11.655732	-5.667046	3.446696
21.283592	4.092936	-4.557264
9.984571	0.189053	0.019699
21.038128	4.125300	-4.251798
10.069561	-4.002300	0.679399
21.438156	3.718422	-4.176405
14.189147	-7.385421	1.775767
10.782217	-13.453916	5.653380
20.961798	3.696503	-4.477151
10.199117	1.427896	1.409196
10.175410	-21.820114	12.305198
0.593557	-2.619776	-6.376076
9.767346	-2.205919	2.730873
20.916567	3.836054	-4.185591
21.185547	3.632730	-4.136446
9.377172	6.431668	-3.233833
21.303404	4.071712	-4.106855
10.484497	-5.013230	4.833415
21.261015	3.561836	-4.471780
21.052813	3.924522	-4.614776
21.414484	3.747328	-4.582266
5.174456	7.084931	0.561118
-0.380504	20.661991	6.713646
2.927949	11.507722	-8.963265
5.174390	8.739257	-5.106315
1.510032	14.482086	6.102062
-0.138589	15.533935	8.799840
3.850634	11.589590	1.933406
6.751430	7.406009	-0.362690
-0.310378	9.965283	2.647606
3.599665	9.859791	-7.564490
-0.780117	8.878814	4.285635
2.505539	9.584601	1.793043
6.943000	5.823649	-6.115804
8.067274	7.090996	-4.525625
-0.310493	9.967304	2.644378
13.768704	-17.714447	-4.862495
12.196020	-6.554615	4.833203
7.404188	-23.572556	1.296628
12.900798	-4.335521	7.324296
11.771576	-6.233582	4.278890
3.095812	19.212063	17.281610
7.711581	2.725863	2.475003
-0.304502	12.403548	8.883516
3.096404	19.212898	17.279203
3.095663	19.210171	17.277048
-1.363590	15.464850	9.079089
-1.877910	15.235921	10.688055
1.286293	18.476301	18.349363
3.099403	19.211746	17.279388
3.655778	19.100607	17.557114
-4.561967	4.274032	13.760462
3.140946	19.205816	17.275394
8.600409	4.756478	0.845907
1.913566	18.054441	3.776784
4.160264	21.301643	2.306786
1.465647	13.229663	-5.704973
4.160405	21.301817	2.306198
3.045968	9.867650	1.970332
1.940733	6.161202	-14.440343
9.951654	-0.642769	-0.996031
-5.067032	-8.793739	-18.398897
-4.974566	-9.350055	-18.222858
-4.767022	-8.876388	-18.483040
-4.630234	-9.186049	-18.270290
-4.740531	-9.123892	-17.974640
-4.883743	-9.191960	-18.516687
-5.097096	-8.792870	-18.106615
-5.162295	-9.152219	-18.054930
12.711211	-5.950590	4.360771
-5.194002	-9.061835	-18.403992
-4.640578	-8.856471	-18.228064
-4.917754	-8.939116	-17.922716
9.597672	-20.498898	8.643373
9.427067	-21.109793	8.501293
9.426243	-21.109655	8.501386
9.654948	-20.331879	8.654125
9.428485	-21.106894	8.501414
11.489756	-18.995403	8.440703
10.834649	-12.905808	8.031857
10.238709	-0.427297	-0.505946
7.191145	3.782146	-10.644382
18.608826	6.848108	-12.543245
18.610655	6.861109	-12.539893
18.628101	6.849650	-12.518844
6.263087	10.839518	-6.063576
17.912973	7.096544	-13.596142
18.606735	6.854509	-12.544471
9.748382	0.581127	-1.061751
18.614174	6.858777	-12.543358
18.609114	6.855968	-12.557897
9.647265	-0.801419	-1.583035
10.331371	-5.546890	4.397661
11.949436	-7.451881	2.569887
11.482002	-1.427613	-2.019948
11.362765	-0.034975	1.054762
5.966832	2.519775	-0.743975
17.531870	7.916665	-13.675915
18.624844	6.852372	-12.557614
18.617968	6.853888	-12.540624
-9.639613	-9.655844	24.621099
11.603541	-7.030008	-7.512795
-15.473230	13.189434	-2.540070
6.846939	-0.915883	-0.191972
1.375974	15.429503	-16.048544
9.313147	-5.751794	4.025387
6.526928	4.914646	-2.296997
9.619872	0.665740	0.189337
3.996452	9.021092	-0.508349
6.660604	13.634595	8.326724
-4.174125	19.395788	-1.151645
5.258569	12.589355	1.890924
6.661626	13.633506	8.326563
6.721704	13.714929	-7.516330
9.911643	8.140145	3.616255
7.447381	13.719199	-14.794872
5.958548	6.660800	-2.889721
7.194420	7.343054	-0.627271
5.283623	11.648310	9.083364
13.273856	1.737775	0.208351
-0.994407	16.493652	7.668307
3.218030	12.849240	2.135061
5.323023	11.159755	8.834209
4.442356	12.493934	1.943891
3.891713	13.161259	1.665008
1.769799	19.543537	7.028783
12.403606	11.530483	8.316657
-23.724045	0.573175	4.900477
-23.721821	0.574446	4.900074
-23.723616	0.573440	4.900400
-23.724653	0.574000	4.900396
7.780236	14.130766	-9.031074
5.098178	12.119160	-8.162989
13.176159	7.599652	-24.031683
4.506297	12.247693	-10.404929
7.956865	14.179496	-8.954483
13.245564	6.865940	-24.193701
7.228975	13.253881	-9.586492
7.458018	-2.725293	-1.398157
8.201043	6.790344	-4.034750
12.178842	7.353572	-23.604425
12.294259	6.542873	-24.043945
4.555329	12.978320	-8.537161
7.847470	13.244740	-7.871888
12.074522	6.800737	-24.563231
13.231133	7.108684	-23.819201
12.288688	7.142020	-24.804844
12.094603	6.902001	-23.742573
18.958204	-5.077989	-6.768334
13.138545	7.544431	-24.511063
12.036030	7.587191	-24.352064
12.725067	7.138275	-23.433720
12.730378	7.885477	-24.187975
12.442504	7.687888	-24.659611
12.627244	6.662396	-24.650139
11.856426	7.185802	-24.151911
12.742079	6.731575	-23.608051
12.812405	7.629683	-23.601038
12.776972	6.476750	-24.078926
22.941446	14.425494	3.687912
12.820662	7.335208	-24.832355
12.297715	7.790020	-23.916740
13.073000	6.878965	-24.626738
8.834180	15.067645	-9.150490
8.579453	14.847498	-8.783174
9.835120	2.315416	-0.225774
8.283028	13.910819	-8.528970
6.051769	9.260120	1.015910
10.760575	13.005962	-8.893315
5.261914	9.154365	-3.673360
8.132092	17.663961	-15.181208
11.467791	11.764759	-8.495549
9.410496	6.015633	-4.411527
10.765770	13.002216	-8.893315
10.144600	0.740471	1.745812
9.451305	13.488938	-7.602792
10.762945	13.006279	-8.894187
-0.868636	16.949015	9.118224
-0.867292	15.605786	9.730230
-3.467820	16.258076	10.491020
-1.675717	15.762405	10.296799
-3.781510	16.194860	10.399972
-4.193314	16.038183	10.110099
13.697675	-9.180197	-24.442297
13.663441	-9.186439	-24.279427
6.948167	10.080335	-3.750302
9.180502	7.809416	-8.025700
10.538639	-1.466644	1.977784
5.629289	9.854394	-9.072801
-2.213459	0.559743	-11.405328
11.477901	-6.238792	3.671140
12.260571	-4.469340	3.749412
7.708523	-12.682667	7.390146
8.865883	-14.608362	9.815366
-0.669629	1.263631	14.233786
10.201475	-14.599828	8.561414
14.406171	-25.024769	0.139151
10.449376	-12.895329	5.943492
12.249416	-6.386485	2.718335
9.796269	-5.987170	2.453035
12.476298	0.369268	10.610104
14.352907	-25.122305	0.434451
14.432270	-25.261322	0.294621
14.299477	-25.290895	0.258972
11.266407	-22.113262	1.841262
14.508912	-25.092678	0.273175
14.168554	-25.161419	0.287039
14.334420	-25.155674	0.083788
11.800309	-7.613031	5.709460
9.884941	-15.222461	9.679706
14.325830	-24.967340	0.331038
9.531637	-14.306962	8.771208
10.283581	-14.306705	8.506464
6.828930	-19.100651	15.640326
14.188440	-25.046955	0.219996
7.677118	-12.166818	5.008597
9.848777	-5.610188	2.106123
14.918439	-15.813157	17.304043
10.625302	-14.420453	8.305030
14.561984	-15.232143	17.672871
12.609650	-14.879778	17.337168
15.198647	-15.388614	17.452337
14.589579	-15.235662	17.209150
7.002793	-12.856142	13.613624
14.978657	-15.513166	17.105045
12.856794	-14.907704	17.372282
14.541977	-15.806032	17.499748
14.821623	-15.090487	17.326611
14.821445	-15.550723	17.850571
14.551258	-15.601122	17.169582
14.454850	-15.612197	17.661432
14.897647	-15.125859	17.654003
15.032962	-15.679421	17.693703
9.878181	-3.670070	3.481103
10.315104	-10.663699	6.679470
20.220600	-11.927028	9.995883
15.034469	-18.569828	-3.924790
11.800222	-2.044292	0.259215
9.063596	6.688826	0.274636
29.768803	-3.705048	-1.521970
26.103798	-4.131682	0.982475
10.301504	-14.271168	6.507967
26.142963	-3.902728	1.003527
25.978497	-4.183878	1.069072
9.480908	6.337775	-0.075587
26.059872	-3.973997	1.489858
5.523663	6.210711	-1.242670
26.188414	-3.776406	1.232104
14.483885	4.390365	-0.557124
25.974577	-4.232141	1.327834
13.473264	-6.285532	-6.450027
-1.914228	4.514974	-18.889559
-29.120205	8.743878	-4.990366
26.322313	-4.236567	1.271650
26.391151	-4.011792	1.165546
25.090548	-3.487526	1.133738
26.089088	-4.190124	1.457193
26.960142	-4.354012	-9.402365
26.180603	-3.816809	1.381352
7.306508	4.950634	2.656504
11.177567	3.804111	0.758098
9.631357	4.879181	-5.069330
-17.933031	17.667950	3.194484
4.639594	4.066899	-6.724090
17.663675	-9.776028	1.089701
11.256206	-0.464578	-1.851116
5.584398	7.575243	-2.704556
10.750473	-12.810590	7.525207
13.246992	1.184085	6.012652
-7.386143	30.407043	-3.988628
-8.635107	-18.388105	-2.691017
11.735638	-4.969788	1.189799
13.699508	-3.809096	8.822472
13.702670	-3.807718	8.823209
12.564301	-2.560548	0.314589
8.945262	-6.155252	2.347490
13.699343	-3.808657	8.818439
13.696470	-3.812078	8.815618
13.698299	-3.809835	8.816799
5.265388	6.673662	0.020703
9.597659	-3.223428	1.631189
6.422765	5.368150	0.734283
-1.097494	1.151638	-4.382279
-0.735862	16.890972	10.251813
-0.143650	25.595661	12.265649
1.074373	19.264919	6.728631
-0.142412	25.595453	12.265803
0.202883	25.609245	12.287160
-0.142066	25.595795	12.265429
1.627358	21.915236	8.364402
-0.143614	25.595697	12.266163
-4.545260	21.423090	14.271521
11.621015	-4.096258	2.801189
12.781055	1.214342	-0.438052
3.678715	15.532135	10.025716
3.742324	15.514391	10.033281
1.652582	10.804021	-5.647540
5.887686	10.420366	-7.759989
9.829090	14.640205	-4.960919
4.477715	15.721109	4.424318
4.041283	19.486774	7.099144
13.016447	0.934273	3.158900
5.757885	-13.104203	15.034894
5.206024	-12.766084	14.776767
8.855736	-13.661386	8.668832
5.569303	-13.415053	14.525109
5.616693	-12.906040	15.087302
4.721303	-15.672828	14.926540
5.394719	-12.777463	14.704951
4.938176	-13.161875	14.749718
5.118598	-12.959305	15.141754
5.250891	-13.351284	15.239415
5.286613	-13.102160	14.406931
6.251737	-12.758801	14.320591
5.865323	-12.739762	16.447666
10.841908	-7.365722	3.767849
5.640887	-13.537340	14.792712
-10.605366	-28.487444	-6.791621
5.673887	-13.400911	15.064351
5.113461	-13.495152	14.969624
1.564767	-1.292256	23.379683
5.195843	-13.401365	14.517464
10.418765	-10.731627	6.629452
5.834461	2.811703	1.295281
9.461314	-0.021259	3.362233
-7.790972	21.353765	18.690805
8.828431	-6.816707	-23.115913
0.480630	-16.633842	14.952149
-2.614233	3.090213	30.202805
9.015347	1.927139	-0.343568
-1.905265	4.502172	29.559263
-1.257210	4.209735	29.648352
0.103196	14.271313	-14.534605
-1.668796	4.182340	29.398270
-1.441851	4.243970	29.306112
-1.416092	4.490075	29.972498
-1.728683	4.781798	29.717443
-1.467251	4.141317	29.773672
-0.263572	4.395931	29.113819
-1.230183	4.625790	29.791975
-1.443736	4.700466	29.288034
1.992908	-7.685674	27.119108
-1.771854	4.439714	29.871649
-1.646893	4.585658	29.244236
-1.357768	4.828437	29.612782
10.376115	6.513284	-4.410543
2.376219	12.460208	-7.101896
3.417427	8.652206	-9.580558
4.982975	9.557547	2.435406
9.458595	6.803601	-0.364294
5.944204	4.401420	-3.338802
2.364818	7.115415	-13.852627
2.596368	8.662195	-11.711996
1.041813	15.212302	8.253822
4.767875	7.480548	-0.904972
3.649037	7.286156	-1.785075
8.267027	7.073346	-4.973238
9.048169	-7.651365	6.623357
16.427065	4.887611	-9.348694
14.556555	-25.744202	8.203015
7.042855	8.352100	-5.114225
3.256479	9.342370	-9.989436
16.431992	4.889004	-9.344771
-2.530226	-10.767107	20.327332
16.349504	4.218188	-8.480430
16.425701	4.885538	-9.347551
8.245171	6.040234	1.464974
4.760737	6.594553	6.754810
-4.798932	3.707808	-18.335514
15.063261	5.157343	-10.995147
11.729808	-4.505770	4.494721
-0.138492	12.018371	8.854987
4.975761	10.315349	-1.701959
-0.678564	13.917831	9.013811
4.829980	5.106195	-2.224149
-5.679339	-23.420521	-4.141400
-6.068569	-23.532433	-4.013977
-6.286671	-23.467339	-4.341791
-5.579945	-23.507690	-5.001080
-5.780698	-23.180590	-3.994952
-6.233521	-23.324909	-4.508868
-6.055395	-23.026402	-4.441765
-6.617157	-23.106192	-3.423272
-6.209156	-23.078856	-4.354548
-6.068040	-23.647894	-4.286154
-5.772244	-23.563494	-4.159565
-5.920512	-22.987095	-4.136959
-5.735078	-23.073641	-4.340517
6.944502	5.627190	3.243301
-13.988206	0.201517	1.460271
-13.897525	0.325826	0.977976
-13.540646	0.344022	1.033468
-13.342306	1.030521	1.502084
-13.343801	1.128336	0.488533
-14.155417	1.073046	1.173446
-13.864999	1.125698	1.763347
-13.358768	1.136537	0.499239
-14.094756	0.692778	0.912421
-14.267289	0.754656	1.069656
-14.226205	0.977733	1.660786
-13.339674	0.382593	1.285038
-14.271152	0.540215	1.614895
-13.876122	1.657720	1.215593
-13.686304	0.346073	1.785898
-13.233125	0.611163	1.471957
-13.722355	0.728810	1.941371
-13.399033	1.086213	1.512340
9.281170	-12.711493	7.019053
12.452000	-16.062325	9.630323
-6.669632	-10.518885	17.300745
-6.670043	-10.518942	17.300592
2.907999	16.020042	5.028965
-7.891929	24.423784	13.003204
-8.409936	24.919115	13.008389
-7.891059	24.424129	13.003609
-7.907970	24.435230	13.005107
-4.819211	-15.111663	7.497766
-6.767070	23.765095	13.044754
-7.896871	24.427666	13.003744
-7.890425	24.422949	13.003372
-7.242108	23.928102	12.913840
-17.022837	4.745322	2.409839
-16.819342	5.081374	3.215029
-17.197107	5.310240	3.041703
-17.055117	4.777588	2.941909
-16.629013	5.509746	2.246470
-16.632217	4.662759	2.705956
-16.254892	5.270084	2.623395
-17.198761	5.355979	2.293976
-16.408461	4.938317	2.371151
-16.513172	5.615453	2.492254
-16.405241	4.992836	2.991684
-17.352444	5.044643	2.599832
-16.819031	5.027521	2.140292
-17.088890	5.573170	2.920025
-16.486658	6.410581	3.147034
-17.104008	5.640324	2.494630
-16.505404	5.380969	3.069065
-10.280689	-12.782612	-10.797383
4.707223	4.630429	-1.845042
-10.187935	-12.875266	-10.804701
-11.264118	-11.979746	-11.487465
-10.432696	-12.631294	-10.777611
-9.198669	-13.819387	-10.702996
-10.187013	-12.876183	-10.804579
15.027737	-6.223593	3.606640
-10.187791	-12.875521	-10.804958
8.143805	-1.446412	1.536791
-10.184190	-12.878858	-10.803563
19.177416	-15.046236	-4.427459
20.749918	-14.252648	-6.219276
5.636325	10.275628	5.431781
5.667069	10.283413	5.445282
6.620032	15.243567	-12.060222
6.617278	15.244073	-12.059696
6.616165	15.246342	-12.080511
11.754440	-2.041375	3.704840
11.456530	10.420520	17.999540
0.412930	18.188385	6.693107
0.569300	18.761766	7.036355
13.487430	-0.965116	20.902172
13.487397	-0.965150	20.902279
13.487327	-0.965058	20.902231
13.487407	-0.965153	20.902252
24.822701	7.489829	0.181227
3.175948	11.081360	-6.547845
4.711898	-0.897237	-29.473610
4.512543	-1.223004	-28.830860
29.297352	-3.277863	-7.266020
29.185532	-3.486240	-8.101273
30.076712	-3.506530	-4.585135
27.840542	-3.666885	-7.567765
27.240889	-3.167510	-7.404660
27.858744	-3.667041	-7.559768
29.827507	-3.133174	-7.480239
29.616247	-3.409615	-5.074487
27.051756	-3.177610	-8.065546
29.324339	-3.650488	-7.992113
29.104427	-2.862345	-8.052476
27.860580	-3.671127	-7.560300
29.489265	-2.767416	-8.150158
29.520159	-3.679188	-7.649704
26.895950	-3.321108	-7.091390
26.840061	-2.818369	-7.758642
29.846323	-3.311998	-7.959723
28.653305	-3.140830	-8.920104
27.247522	-3.849238	-7.527039
28.065702	-2.465142	-7.458294
29.617582	-3.409759	-5.067697
29.698620	-2.739162	-7.775224
29.308210	-2.707401	-7.434853
29.535070	-3.229290	-8.279563
29.141771	-2.687687	-7.793892
29.295813	-3.570703	-7.451717
29.954725	-3.438708	-4.503852
29.243023	-2.992567	-7.284389
27.185509	-4.072248	-8.989084
-0.725799	18.015442	9.040775
2.213175	16.421316	6.558790
-8.131901	8.629617	14.212410
4.564294	9.784945	1.101194
1.984416	8.794349	10.861947
1.984312	8.793969	10.861038
4.420638	5.108061	0.323364
5.102686	9.716481	2.754228
1.984440	8.794009	10.861704
13.156896	17.194599	16.669407
2.186285	19.434616	6.013091
12.590723	-0.457020	-0.810145
3.628115	-8.361854	2.073114
11.487134	-14.125616	10.131030
11.347019	-14.256282	23.232729
11.346848	-14.256287	23.232719
-4.624688	-3.751528	-8.272995
-4.133563	-5.001186	-8.833364
-5.047693	-3.377928	-7.732581
-4.625155	-3.751689	-8.272728
-4.426633	-3.952795	-8.550921
-4.454792	-4.083463	-8.482406
4.470455	1.767501	-26.426409
4.384277	1.121598	-26.581915
4.470302	1.766716	-26.426607
4.506311	2.013699	-26.364460
2.851511	-31.584259	3.661388
3.412602	-24.929113	11.796117
3.896654	-24.736929	11.633981
3.897140	-24.737003	11.633495
3.900238	-24.737915	11.635706
3.898671	-24.733673	11.630796
3.895875	-24.735758	11.633066
2.893676	-32.119026	3.510198
2.862188	-31.604425	3.664526
2.799447	-23.905813	10.780578
-7.569328	7.146348	14.487406
12.053253	-17.347397	7.517886
14.553890	-26.408014	5.972840
3.896152	-24.738749	11.635576
-6.693486	11.221914	-13.936773
-6.854630	11.231316	-14.207125
10.455531	-14.006516	9.884105
9.594845	-11.713729	2.647584
9.608000	-11.698590	2.635766
-24.753105	-14.866149	0.567940
-23.344173	-14.735463	0.996298
-24.980137	-15.738560	1.667676
5.525072	7.621136	-13.748389
-24.435940	-14.420812	1.115330
-24.741135	-14.915003	1.967548
-24.951014	-15.354688	1.922092
-24.148596	-15.712330	1.768171
-24.332672	-14.670674	0.756076
-24.132595	-15.970690	-0.044580
-24.795378	-15.468173	0.585329
-24.050898	-14.872977	1.704545
-24.585909	-15.950350	1.501779
-23.959196	-15.703372	1.145862
-23.995075	-15.361807	0.872464
-25.312990	-15.444270	1.235906
-25.084501	-14.655336	1.069360
-24.213879	-14.613384	1.545888
-25.147278	-15.231113	0.734832
-24.400049	-15.921475	1.036782
-24.311861	-15.296425	2.032121
-23.827139	-15.309635	1.501619
-24.873863	-14.552153	1.562870
-24.166601	-15.053588	0.624011
-25.305082	-15.014589	1.450103
-24.950611	-15.875692	0.969924
-9.964693	21.125751	7.062818
-9.964631	21.125626	7.062936
-9.964622	21.125771	7.062972
-9.964581	21.125753	7.062876
-9.964440	21.125668	7.062972
-9.964309	21.125685	7.062967
11.334919	-16.056660	8.149969
9.454258	0.192689	0.548276
6.598673	-4.725395	13.981665
-15.478662	15.709554	8.176617
21.006907	-3.736164	4.854617
9.222036	18.818531	3.588836
8.449153	-9.206092	-2.437481
3.598211	10.293610	2.089817
8.031769	9.269720	1.770176
10.359751	-1.969324	4.708097
11.540595	12.218434	1.491493
11.435910	12.286114	0.251910
11.436106	12.285707	0.253522
5.529558	7.510647	-4.850025
13.844407	0.910107	0.589983
9.368420	8.193701	3.751510
8.341002	8.633768	4.418293
19.113369	-14.787798	-5.797136
3.247756	17.061409	4.857044
23.999876	-2.127652	-7.205429
25.496054	-1.665621	-8.037867
25.777658	-1.234435	-8.522224
26.101440	-0.479042	-9.482501
26.295046	-0.094742	-9.574386
29.961060	-2.634191	-3.678200
26.414495	-0.133748	-9.427249
26.204376	1.099330	-9.180558
26.246887	-0.491484	-9.492890
26.317028	-0.200648	-9.105741
17.010973	6.496063	13.236950
25.996853	-0.173109	-9.186635
26.328079	-0.449059	-9.494967
-7.887547	16.084251	-11.428867
11.593851	-5.624669	1.746597
24.900234	-1.899583	-7.674118
25.930130	-0.168861	-9.364697
25.556396	-0.054554	-10.656466
26.319916	-0.194911	-9.120790
25.922470	-0.189991	-9.370813
7.745030	13.479569	11.776789
7.745233	13.478669	11.775884
2.180688	13.428272	8.408793
7.937709	7.435334	2.211622
8.177601	7.645723	3.138292
6.149812	3.706879	-1.643569
7.219993	6.406358	2.492735
6.341593	14.982932	-9.721999
6.824473	14.977016	-9.766788
5.466848	16.093758	-10.587550
5.318870	16.077326	-10.851530
5.295100	-6.906995	-22.287588
5.296988	16.142122	-10.265165
5.328378	15.673741	-11.606414
4.824490	16.717878	-11.230670
-3.953639	24.234556	12.642403
5.550762	8.180272	7.145002
-0.532634	11.483276	9.181431
5.549067	8.177424	7.144206
3.298339	13.939411	4.673886
13.189238	-20.253696	-5.958120
13.818278	-20.490494	-5.607517
14.637337	-18.691933	-4.442458
11.805136	-14.171188	3.969636
