0.013330	0.351626	-0.034715	0.343573	-0.302412	0.143576	0.333879	-0.377413	0.001189	0.348908	0.370658	-0.275853	-0.360292	0.394196	-0.288893	0.019092	0.306384	-0.355791	0.379749	0.193236	-0.277958	0.338996	0.447347	0.457331	0.362361	-0.070609	-0.143726	-0.114889	0.071929	0.178271	0.200002	0.204276	-0.406768	0.297729	0.152573	-0.050147	0.400737	-0.383865	0.388940	-0.034096	0.007524	-0.312508	-0.382164	0.135272	-0.093498	0.381360	0.237334	-0.399396	0.148033	-0.241186
0.044968	0.276196	-0.232255	0.146702	-0.487318	0.012298	0.325896	-0.236454	0.426858	-0.000727	0.406591	-0.646231	-0.190049	0.328408	-0.203279	0.314603	0.322551	-0.415135	0.419321	0.143875	-0.157877	0.161066	0.485506	0.305500	0.324848	-0.215315	-0.155291	0.055511	0.032303	0.152951	-0.086065	0.241169	-0.283428	0.007376	0.066486	-0.237915	0.321839	-0.346252	0.488591	-0.066446	0.155362	-0.220218	-0.394051	0.173337	-0.463014	0.312087	-0.010513	-0.352214	0.162832	-0.158884
-0.082484	0.292966	-0.204759	0.211519	-0.396939	0.046683	0.338108	-0.307999	0.421123	0.119382	0.352316	-0.530260	-0.223986	0.331752	-0.247356	0.261302	0.268100	-0.399263	0.439317	0.174075	-0.153073	0.261069	0.504917	0.354780	0.309417	-0.244087	-0.176898	-0.009337	0.088702	0.158886	-0.050970	0.210497	-0.289949	0.035325	-0.122324	-0.145016	0.369224	-0.388436	0.432780	-0.099801	0.174071	-0.404365	-0.260129	0.069663	-0.479410	0.351985	0.076161	-0.382960	0.156064	-0.103269
0.046760	0.290411	-0.162199	0.196910	-0.357697	0.145244	0.188136	-0.287084	0.478018	-0.069403	0.255692	-0.601196	-0.243254	0.293231	-0.315836	0.190862	0.415044	-0.441628	0.482502	0.077052	-0.180371	0.179925	0.473037	0.258239	0.181876	-0.097374	-0.122429	-0.240898	-0.023452	0.009105	-0.340805	0.417143	-0.369813	0.091444	-0.068913	-0.250843	0.393486	-0.348566	0.408277	-0.218613	-0.054358	-0.259938	-0.147348	-0.040447	-0.388127	0.270916	-0.089247	-0.406591	0.312756	-0.177018
-0.036515	-0.006554	0.043260	-0.079354	0.201821	0.447068	-0.058449	-0.335691	-0.290755	-0.225341	0.114609	-0.830203	-0.151986	0.071730	0.087983	-0.338148	0.149626	0.076830	0.090266	0.110019	-0.057625	0.183330	0.308527	0.068190	0.501948	0.064226	-0.217099	-0.526220	-0.397086	0.279530	-0.589009	-0.068663	0.116567	0.063550	-0.181954	-0.233478	0.199337	-0.412028	0.003578	0.204455	-0.512304	0.250504	-0.073661	-0.251392	-0.210854	0.489588	-0.213208	-0.323470	-0.177595	-0.055468
-0.144115	0.265527	0.067062	0.035723	-0.369860	0.349715	0.244590	-0.272679	0.161631	0.044640	0.106983	-0.720685	-0.211667	0.243569	0.107189	-0.499125	0.025911	-0.130169	0.286715	0.303626	-0.112734	0.113566	0.253191	0.345095	0.569748	0.134141	-0.073435	-0.156789	-0.144808	0.032816	-0.134413	-0.082153	-0.160222	-0.039716	-0.108432	-0.236699	0.252008	-0.424510	0.068693	0.107346	-0.285375	0.047564	-0.292737	-0.155015	-0.299228	0.333848	-0.072784	-0.383508	-0.026457	-0.333965
0.022807	0.131696	-0.187806	-0.004372	-0.522624	0.154889	0.325371	-0.175672	0.568989	-0.168962	0.193033	-0.661875	-0.195535	0.242579	0.085774	-0.012200	0.239241	-0.045670	0.380789	0.035392	-0.196110	-0.093557	0.412649	0.324173	0.427006	0.082992	0.170247	-0.176971	-0.181534	0.062293	-0.358527	-0.013654	-0.247041	-0.275892	-0.098937	-0.287474	0.294572	-0.420077	0.157924	-0.021522	-0.228053	0.257985	-0.361757	-0.344988	-0.204362	0.194825	-0.346527	-0.438071	-0.087049	-0.260757
0.123499	0.388710	0.069005	0.380076	-0.039281	0.205856	0.324678	-0.421375	-0.154951	0.344485	0.340394	0.277213	-0.365061	0.402946	-0.337059	-0.144689	0.349429	-0.110617	0.281608	0.206235	-0.373079	0.108004	0.364461	0.395837	0.342372	0.016634	-0.021448	-0.241190	-0.060800	0.223868	0.271228	0.279931	-0.390099	0.330884	0.228160	-0.058099	0.359679	-0.458392	0.364490	-0.107836	0.160051	-0.364368	-0.243554	-0.015403	0.159359	0.416432	0.300316	-0.420026	0.326856	0.056905
-0.091420	0.232171	0.105629	0.083526	-0.333562	0.314317	0.342901	-0.365421	0.383121	0.341406	0.250446	-0.234026	-0.105288	0.326273	-0.135413	-0.297847	0.219159	0.301011	0.330509	0.412344	-0.129243	-0.043684	0.364877	0.210947	0.570817	0.132717	-0.156091	-0.195611	0.042731	0.018962	-0.068835	0.064772	-0.211072	0.232517	-0.084908	-0.133759	0.269037	-0.486283	0.290912	0.116631	-0.199133	-0.090419	-0.327596	0.000823	-0.194645	0.335462	-0.070438	-0.387146	0.048188	-0.179815
-0.142129	0.257588	0.058694	0.034471	-0.371961	0.360415	0.243775	-0.279020	0.166254	0.039142	0.096464	-0.729358	-0.218566	0.248433	0.111735	-0.508346	0.031879	-0.117917	0.277476	0.290850	-0.106914	0.112150	0.248582	0.340779	0.562701	0.131405	-0.073591	-0.163430	-0.131285	0.023629	-0.126246	-0.083818	-0.153359	-0.035843	-0.103495	-0.229726	0.257997	-0.420297	0.080349	0.115109	-0.291994	0.051029	-0.285145	-0.155542	-0.295186	0.333307	-0.078398	-0.383253	-0.031198	-0.335885
-0.152035	0.274313	0.065073	0.038186	-0.378717	0.357163	0.254056	-0.280296	0.161513	0.050606	0.110784	-0.724449	-0.225214	0.234266	0.106657	-0.504696	0.034837	-0.118993	0.288115	0.295671	-0.100532	0.121388	0.257605	0.343209	0.558045	0.130373	-0.079837	-0.164488	-0.137107	0.024358	-0.136583	-0.085626	-0.152109	-0.038352	-0.094149	-0.226572	0.253305	-0.415545	0.074356	0.108767	-0.282990	0.054742	-0.295923	-0.151372	-0.295929	0.343843	-0.078672	-0.388881	-0.035675	-0.330991
-0.096392	0.266984	-0.108130	0.015752	-0.353315	0.054880	0.053203	-0.091509	0.431351	-0.332722	0.222921	-0.696814	0.080843	0.134567	-0.254863	0.380102	0.231744	-0.403024	0.427256	-0.138094	-0.346060	-0.013491	0.394156	0.181971	0.272513	-0.192395	0.019474	-0.234157	-0.372175	-0.012296	-0.345875	0.393248	-0.007473	-0.108786	-0.401573	-0.234218	0.309886	-0.430239	0.269424	-0.384977	-0.215462	-0.149803	0.107538	0.050998	-0.375699	0.096679	-0.100876	-0.436745	0.388853	-0.031328
0.303214	0.013461	0.076701	0.196545	-0.056873	0.051214	-0.157706	0.140870	0.050799	-0.405996	0.151611	-0.396301	0.057303	0.281733	-0.028206	-0.082457	0.122417	-0.035888	0.196189	-0.311633	-0.494685	-0.391000	0.375618	-0.359622	-0.053974	0.162731	0.022680	-0.507780	-0.547549	-0.007840	-0.675911	0.598317	-0.174556	-0.196045	-0.431360	-0.703489	0.125270	-0.057463	0.229394	-0.016047	-0.043491	0.049452	0.164306	0.300908	-0.050791	0.094969	-0.034404	-0.181020	0.112026	-0.155692
-0.043991	0.189032	-0.106280	0.274428	-0.320957	-0.062578	0.207553	-0.304082	0.272650	-0.078213	0.435737	-0.415895	-0.318481	0.310165	-0.107346	0.036866	0.365287	-0.265792	0.456236	-0.086890	-0.353927	0.074356	0.479005	0.320653	0.361426	-0.300313	-0.270981	-0.170222	-0.154801	0.016797	-0.289432	0.191231	-0.404846	0.115621	-0.051299	-0.150741	0.270687	-0.431776	0.532097	-0.038832	0.004713	-0.306176	-0.384266	0.116927	-0.299012	0.372335	0.032744	-0.351018	0.002138	-0.016593
0.304747	0.010529	0.078364	0.201321	-0.058280	0.053779	-0.163998	0.134986	0.052728	-0.408812	0.163288	-0.394046	0.064156	0.276832	-0.017960	-0.088895	0.124563	-0.028229	0.198838	-0.307659	-0.505310	-0.402865	0.363970	-0.367888	-0.051369	0.174126	0.014072	-0.501811	-0.548681	-0.008444	-0.669578	0.601277	-0.174620	-0.195063	-0.437461	-0.699850	0.127970	-0.046982	0.239088	-0.019418	-0.050075	0.058145	0.170066	0.300063	-0.051400	0.088878	-0.031612	-0.177968	0.118731	-0.157800
0.185365	0.296851	-0.037322	0.326547	-0.029956	0.126098	0.383710	-0.331858	-0.130435	0.266460	0.274802	0.381230	-0.414130	0.465542	-0.305288	-0.088454	0.398779	-0.120810	0.231413	-0.015395	-0.406183	0.092202	0.425466	0.431675	0.347845	-0.069348	-0.027995	-0.245487	-0.036202	0.258794	0.296414	0.376888	-0.445195	0.253737	0.167400	-0.175627	0.247120	-0.415793	0.377477	-0.150210	0.268038	-0.268835	-0.211924	0.011776	0.034427	0.289096	0.409239	-0.413156	0.378821	0.046269
0.340878	0.071170	0.038673	0.263735	-0.142422	0.070205	-0.067062	0.036455	0.104834	-0.347402	0.301800	-0.434700	-0.042904	0.282530	-0.102890	0.019075	0.191599	-0.178768	0.309932	-0.194012	-0.343705	-0.220799	0.470566	-0.284253	0.023052	0.041974	0.039842	-0.514978	-0.484291	-0.039557	-0.600661	0.679543	-0.226125	-0.102390	-0.362126	-0.650170	0.152252	-0.160514	0.417692	-0.006677	0.064801	-0.039313	0.057058	0.156559	-0.137873	0.152332	-0.042667	-0.229507	0.219906	-0.146593
0.296583	0.014011	0.091813	0.192178	-0.051111	0.062235	-0.160529	0.132505	0.064194	-0.400305	0.152236	-0.395880	0.054865	0.287776	-0.029864	-0.088834	0.122832	-0.037933	0.197476	-0.318664	-0.500056	-0.393956	0.380742	-0.359143	-0.048758	0.168347	0.008347	-0.508484	-0.548948	-0.013430	-0.675007	0.598908	-0.179530	-0.186764	-0.430515	-0.696263	0.129806	-0.049338	0.230537	-0.026591	-0.055210	0.059933	0.165916	0.291107	-0.056872	0.095691	-0.033932	-0.173760	0.112065	-0.155109
0.305371	0.016363	0.089291	0.191904	-0.064148	0.053723	-0.153292	0.138683	0.060440	-0.400240	0.154342	-0.401688	0.046118	0.282941	-0.029434	-0.095098	0.120159	-0.035796	0.199916	-0.308328	-0.504384	-0.399347	0.371150	-0.351532	-0.050192	0.165230	0.017221	-0.501645	-0.552370	-0.009775	-0.672469	0.591883	-0.176341	-0.190867	-0.436459	-0.707416	0.130790	-0.049328	0.236799	-0.025032	-0.045891	0.057044	0.168497	0.301728	-0.063479	0.089371	-0.035409	-0.178706	0.121555	-0.155350
0.300331	0.015605	0.081017	0.190723	-0.056542	0.052571	-0.156851	0.133744	0.047837	-0.402875	0.154745	-0.400048	0.056754	0.279244	-0.022284	-0.083565	0.118735	-0.041049	0.199027	-0.315058	-0.501878	-0.400701	0.380658	-0.355875	-0.056194	0.162508	0.013335	-0.508991	-0.541530	-0.008672	-0.671717	0.595704	-0.179059	-0.200385	-0.435679	-0.699978	0.138308	-0.046919	0.233260	-0.026285	-0.043715	0.064955	0.159922	0.285255	-0.053966	0.086323	-0.028055	-0.179167	0.121440	-0.157772
0.307108	0.006816	0.087563	0.197100	-0.064305	0.054774	-0.153013	0.134822	0.052655	-0.405900	0.147114	-0.400301	0.049828	0.286933	-0.031177	-0.093083	0.126487	-0.034404	0.208654	-0.313426	-0.500621	-0.400047	0.365739	-0.366540	-0.045183	0.161289	0.024582	-0.503043	-0.541853	-0.018192	-0.671173	0.590501	-0.178279	-0.195426	-0.430789	-0.704494	0.123716	-0.055673	0.241454	-0.028496	-0.047449	0.064857	0.172915	0.291842	-0.063933	0.095182	-0.031376	-0.180925	0.109084	-0.161209
0.070059	0.285625	-0.231711	0.306534	0.025980	-0.108463	0.313620	-0.293898	0.385164	0.134182	0.317371	-0.301621	-0.416130	0.465715	-0.097899	-0.118679	0.353434	-0.465120	0.488457	0.142335	-0.243546	-0.080418	0.487321	0.280757	0.191607	-0.109942	-0.364391	-0.002992	-0.008689	0.111474	0.241686	0.177061	-0.377466	0.250111	0.139332	-0.179076	0.213608	-0.399560	0.555023	0.001276	0.012103	-0.342721	-0.334960	0.133219	-0.260286	0.354325	-0.006891	-0.470978	0.084438	-0.227426
0.304895	0.019413	0.091005	0.198674	-0.062831	0.056006	-0.162289	0.135646	0.056720	-0.399003	0.148829	-0.391079	0.048935	0.280728	-0.019094	-0.093499	0.117115	-0.030078	0.206702	-0.310182	-0.495808	-0.393145	0.366104	-0.364305	-0.042810	0.165750	0.026351	-0.504252	-0.551621	-0.004935	-0.670642	0.593152	-0.179614	-0.190174	-0.433093	-0.706855	0.135951	-0.040584	0.237299	-0.015324	-0.046255	0.055367	0.163803	0.282639	-0.060346	0.091152	-0.039116	-0.187832	0.110031	-0.160166
0.305548	0.010968	0.087317	0.198213	-0.056366	0.054060	-0.158931	0.142000	0.059448	-0.402605	0.151563	-0.393589	0.048925	0.276859	-0.026155	-0.092403	0.116595	-0.027229	0.196554	-0.317793	-0.503991	-0.396636	0.371669	-0.365390	-0.049941	0.166428	0.014334	-0.496395	-0.555104	-0.014362	-0.674031	0.589727	-0.182008	-0.189039	-0.433600	-0.709053	0.126402	-0.051572	0.235954	-0.015519	-0.053023	0.048806	0.161563	0.292014	-0.057718	0.096146	-0.024429	-0.190089	0.103396	-0.160097
0.297577	0.012235	0.080054	0.197421	-0.054791	0.055905	-0.157431	0.139410	0.060611	-0.403166	0.155508	-0.396077	0.048099	0.286453	-0.025141	-0.096204	0.118881	-0.039846	0.201346	-0.312433	-0.501332	-0.390964	0.374746	-0.355357	-0.053851	0.178110	0.008303	-0.506953	-0.547438	-0.015508	-0.673420	0.593662	-0.173704	-0.191994	-0.437597	-0.708265	0.132462	-0.045025	0.237171	-0.020917	-0.048764	0.046607	0.163356	0.297750	-0.058595	0.098413	-0.035590	-0.180008	0.112681	-0.156822
0.250213	0.296362	0.119705	0.226646	-0.238998	0.077727	0.091741	-0.016221	0.222054	-0.324106	0.370524	-0.479665	-0.190919	0.340143	-0.237241	0.159392	0.154040	-0.251623	0.398035	-0.156611	-0.284235	-0.145875	0.356560	-0.136527	0.104305	-0.076922	0.157783	-0.291635	-0.454132	0.035196	-0.559342	0.641596	-0.226441	-0.150038	-0.187783	-0.482356	0.360240	-0.299511	0.347416	-0.250883	0.001286	-0.142861	0.020124	0.143274	-0.507949	0.145010	-0.081941	-0.295044	0.193887	-0.305115
0.001035	0.137602	0.037203	0.287309	-0.202166	-0.068874	0.044921	0.000986	0.123719	-0.312018	0.115144	-0.565535	-0.098123	0.327806	-0.085632	0.086170	0.272222	-0.246649	0.307085	-0.356490	-0.441384	-0.154111	0.492065	-0.154590	0.124883	-0.066928	0.032805	-0.416466	-0.543191	0.081776	-0.668388	0.579781	-0.286940	-0.060817	-0.363997	-0.452238	0.293517	-0.165813	0.191966	0.083745	0.045655	-0.106261	0.045104	0.349438	-0.210641	0.119378	0.085310	-0.362369	0.268519	-0.151492
0.220668	0.364405	-0.228389	0.170132	-0.197670	-0.010766	0.326992	-0.352043	0.386637	-0.032341	0.100323	-0.621913	-0.091776	0.228119	-0.428953	0.155997	0.272447	-0.454175	0.485970	-0.212380	-0.302905	0.267011	0.625849	0.292589	0.189260	0.136885	-0.065737	0.032899	0.041758	0.081788	-0.448024	0.266580	-0.253664	-0.064000	-0.009991	-0.077868	0.453538	-0.262216	0.434429	-0.204642	-0.192869	-0.146065	-0.239909	0.139963	-0.300331	0.229771	0.184096	-0.383482	0.217872	-0.116871
0.089217	0.286836	-0.370595	0.424041	-0.370218	0.094676	0.272444	-0.340690	0.322427	0.146959	0.351492	-0.427171	-0.236672	0.321496	-0.181689	0.268776	0.250878	-0.321643	0.350363	0.232729	-0.396223	0.285844	0.540057	0.352440	0.229854	-0.170209	-0.242792	-0.037569	0.077644	-0.002732	-0.112445	0.347022	-0.196557	0.266978	-0.051228	-0.149590	0.333848	-0.348252	0.366509	-0.197241	0.171827	-0.283748	-0.099152	0.271958	-0.215724	0.256675	0.209710	-0.503586	0.356619	-0.210674
-0.187745	0.242236	-0.076323	0.307556	-0.434482	-0.142003	0.169653	-0.130816	-0.153188	0.411627	-0.180778	-0.407144	-0.199221	0.006072	-0.151129	-0.428325	0.310682	-0.139601	0.102898	0.152738	-0.398116	0.427207	0.663502	0.001162	0.087474	-0.106275	0.189847	-0.036399	0.044726	0.285023	-0.071304	0.376476	-0.295390	0.419566	-0.415154	0.072888	0.429286	-0.391719	0.312685	0.122495	0.322463	-0.348975	-0.091408	0.092045	-0.273843	0.068464	-0.280837	-0.352788	0.440785	-0.026069
-0.213584	0.264665	-0.189898	0.351269	0.118723	0.116171	0.347663	-0.203784	0.209023	0.233459	0.384350	-0.511248	-0.352803	0.422396	0.095505	0.291584	-0.079297	-0.387044	0.285614	0.348903	-0.232594	0.434777	0.359273	0.380803	0.080384	-0.186090	-0.463337	0.323294	0.234795	0.134335	0.285800	0.092445	-0.256498	0.179727	0.029723	-0.082487	0.292830	-0.324820	0.405863	-0.052030	0.182780	-0.313006	-0.140216	0.275741	-0.175857	0.333831	0.373024	-0.393683	-0.233292	-0.241100
-0.119015	0.329216	-0.256698	0.345686	-0.094539	0.110434	0.323659	-0.183027	0.291650	0.295713	0.366097	-0.398733	-0.305768	0.377414	0.057094	0.266889	0.017353	-0.421868	0.323471	0.343887	-0.228393	0.377984	0.355899	0.357975	0.229919	-0.251146	-0.421926	0.204375	0.185066	0.162969	0.373988	0.200465	-0.286234	0.275593	0.045128	-0.017250	0.301271	-0.358772	0.401381	-0.009881	0.205574	-0.390213	-0.194936	0.353708	-0.209600	0.315884	0.405307	-0.317592	-0.071257	-0.147809
-0.031205	0.390479	-0.073006	0.392367	-0.288297	0.111679	0.384108	-0.363827	0.005215	0.356182	0.387849	-0.030652	-0.370495	0.414799	-0.232668	0.044803	0.267013	-0.286925	0.356369	0.230424	-0.327007	0.271944	0.403179	0.420004	0.301777	-0.089123	-0.219708	0.045441	0.117118	0.139369	0.299307	0.232418	-0.389562	0.323295	0.165530	-0.067166	0.359204	-0.416125	0.400382	-0.056559	0.189580	-0.408710	-0.306848	0.201701	-0.116699	0.389722	0.327717	-0.396624	0.198030	-0.066668
0.081383	0.379774	-0.070077	0.297412	-0.242487	0.275480	0.344152	-0.363770	0.098430	0.272563	0.363302	-0.355661	-0.321026	0.393672	-0.301794	0.097889	0.277426	-0.372895	0.376474	0.250935	-0.184630	0.296231	0.413728	0.421692	0.400579	-0.141570	-0.236615	-0.285807	0.072413	0.257579	0.099647	0.251580	-0.318120	0.181849	0.141148	-0.090235	0.389873	-0.395555	0.394252	-0.142462	0.032416	-0.375922	-0.376872	0.006830	-0.163058	0.367372	0.247554	-0.384067	0.141320	-0.178087
-0.095275	0.388806	-0.110244	0.374750	-0.184418	0.070152	0.325706	-0.384184	0.080757	0.236059	0.402119	-0.269394	-0.320741	0.391665	-0.147344	0.212170	0.230841	-0.386787	0.379436	0.278836	-0.190421	0.380626	0.424395	0.404802	0.203835	-0.115874	-0.234471	0.240708	0.163823	0.080094	0.324300	0.164281	-0.367968	0.141952	0.031339	-0.163682	0.375811	-0.382872	0.361695	-0.034897	0.216234	-0.319027	-0.312560	0.341393	-0.303401	0.385678	0.350814	-0.395355	0.096018	-0.280518
-0.313127	0.294699	-0.236778	0.315913	-0.006664	0.080263	0.319202	-0.155293	0.274051	0.168990	0.343587	-0.479376	-0.289661	0.316431	0.206508	0.359232	-0.098100	-0.457506	0.351017	0.399108	-0.237482	0.415603	0.347664	0.375019	0.009081	-0.181844	-0.374505	0.446025	0.237387	0.038877	0.386880	0.091159	-0.223933	0.197814	0.098042	-0.100338	0.247778	-0.212935	0.332580	0.001651	0.316028	-0.286225	-0.232760	0.353835	-0.142725	0.353968	0.370174	-0.311262	-0.222603	-0.252038
-0.079878	0.370767	-0.119038	0.370789	-0.290507	0.096443	0.400523	-0.324086	0.090161	0.351324	0.419696	-0.112854	-0.320890	0.377725	-0.170991	0.127685	0.195392	-0.390584	0.354149	0.216234	-0.282994	0.245876	0.422396	0.414866	0.315094	-0.186747	-0.258230	0.126849	0.170063	0.146793	0.265856	0.252481	-0.385285	0.330439	0.115349	-0.131542	0.351767	-0.382533	0.412889	-0.065212	0.175162	-0.380231	-0.279440	0.269935	-0.134771	0.348092	0.319047	-0.423676	0.174635	-0.109179
-0.121359	0.343646	-0.126678	0.371315	-0.347613	0.044738	0.369883	-0.362316	0.066370	0.340853	0.406322	-0.121019	-0.351741	0.401032	-0.232382	0.095778	0.294778	-0.322003	0.370180	0.198052	-0.285661	0.254969	0.453052	0.418495	0.361440	-0.173296	-0.236096	-0.013925	0.158767	0.175275	0.193671	0.258249	-0.368349	0.276739	0.086274	-0.064050	0.364451	-0.397686	0.416624	-0.018055	0.209662	-0.396483	-0.281014	0.155220	-0.199911	0.355171	0.288166	-0.405899	0.167089	-0.028132
-0.192785	0.330588	0.045791	0.348683	-0.196728	0.050012	0.376975	-0.345686	-0.080369	0.347079	0.353646	-0.266835	-0.375677	0.400024	-0.072082	0.116306	0.215188	-0.400727	0.373383	0.244947	-0.242464	0.327982	0.422470	0.426971	0.229556	-0.083921	-0.123513	0.163760	0.026265	0.077768	0.243925	0.077170	-0.356911	0.269237	0.088304	0.050477	0.373770	-0.365285	0.440914	-0.092203	0.210258	-0.363062	-0.265945	0.218709	-0.189652	0.454437	0.427925	-0.367967	-0.124282	-0.161225
-0.205564	0.227344	-0.331588	0.317508	-0.130342	0.096570	0.286168	-0.233794	0.242867	0.240546	0.363472	-0.500009	-0.221738	0.308675	0.203396	0.366597	0.024386	-0.424928	0.365993	0.351912	-0.165464	0.414891	0.445473	0.295313	0.120665	-0.307995	-0.396265	0.275522	0.155931	0.045510	0.357914	0.151656	-0.346717	0.120882	0.051505	-0.022682	0.234189	-0.258727	0.396779	-0.031611	0.343903	-0.176810	-0.221471	0.351807	-0.278789	0.361356	0.375649	-0.228345	-0.129033	-0.210135
-0.101449	0.314723	-0.051694	0.376462	-0.415325	0.025788	0.360662	-0.351234	-0.004811	0.348956	0.389797	-0.143838	-0.312356	0.384242	-0.258019	0.094580	0.310498	-0.372951	0.347592	0.203121	-0.249207	0.267169	0.407790	0.374613	0.393809	-0.210966	-0.193577	0.019103	0.092855	0.158348	0.214892	0.299396	-0.352125	0.336251	0.096275	-0.110102	0.352706	-0.405765	0.369470	-0.070027	0.223668	-0.433007	-0.297417	0.193908	-0.281716	0.333245	0.281615	-0.395893	0.165695	-0.085860
